timestamp,price,quantity,buyer,seller,spread
525,100.48,1,48,17,0.4900000000000091
526,99.77,2,8,0,0.4900000000000091
527,100.48,2,23,17,0.4900000000000091
527,99.77,2,8,20,0.5000000000000142
528,99.77,1,8,53,0.5000000000000142
528,99.76,2,10,53,0.5000000000000142
528,99.87,2,30,50,0.5000000000000142
529,99.87,1,30,13,0.5000000000000142
529,99.76,3,10,13,0.5000000000000142
531,100.49000000000001,4,28,8,0.5000000000000142
532,99.74000000000001,2,30,32,0.5000000000000142
532,99.71000000000001,1,8,32,0.5000000000000142
534,99.71000000000001,2,8,42,0.5000000000000142
536,100.49000000000001,1,51,8,0.5000000000000142
536,100.52,2,51,8,0.5300000000000011
540,100.52,1,17,8,0.5300000000000011
540,99.74000000000001,1,8,13,0.5300000000000011
540,99.74000000000001,2,8,0,0.5300000000000011
540,100.52,2,23,8,0.5300000000000011
541,100.55,2,56,10,0.5600000000000023
545,100.55,1,48,10,0.5600000000000023
545,100.55,3,48,10,0.5600000000000023
545,99.91,2,30,29,-0.0799999999999983
545,99.74000000000001,1,8,36,-0.0799999999999983
546,99.91,1,49,29,-0.0799999999999983
546,100.55,1,49,10,0.5600000000000023
546,99.76,4,8,18,0.5600000000000023
547,99.76,1,8,45,0.5600000000000023
547,99.74000000000001,1,8,45,0.5600000000000023
549,99.71000000000001,1,8,12,0.5600000000000023
549,99.71000000000001,1,8,0,0.5600000000000023
549,99.7,1,5,0,0.5600000000000023
554,100.32000000000001,2,30,0,0.22999999999998977
557,100.55,1,54,10,0.22999999999998977
557,100.55,1,54,10,0.22999999999998977
557,100.55,4,22,10,0.22999999999998977
557,100.55,3,41,54,0.22999999999998977
558,100.55,2,46,10,0.22999999999998977
558,100.32000000000001,1,30,37,0.22999999999998977
558,99.83,1,8,37,0.5600000000000023
558,100.55,2,0,10,0.5600000000000023
561,100.55,1,40,10,0.11999999999999034
561,100.55,3,40,10,0.11999999999999034
562,100.43,4,30,42,0.11999999999999034
563,99.88,4,8,29,0.5600000000000023
563,100.55,2,27,10,0.5600000000000023
563,100.55,2,27,6,0.5600000000000023
564,100.55,2,34,6,0.5600000000000023
573,100.5,1,27,30,0.5100000000000051
573,100.55,1,27,6,0.5600000000000023
573,100.56,1,58,6,0.5700000000000074
573,99.88,1,8,52,0.5700000000000074
573,99.83,2,8,52,0.5700000000000074
573,99.83,2,8,25,0.5700000000000074
573,99.81,1,6,25,0.5700000000000074
574,100.56,2,60,6,0.5700000000000074
574,100.56,2,26,6,0.5700000000000074
574,100.56,1,33,57,0.5700000000000074
574,100.56,2,33,6,0.5700000000000074
575,99.81,4,6,59,0.5700000000000074
575,100.56,3,49,6,0.5700000000000074
575,100.56,1,49,34,0.5700000000000074
576,99.76,1,6,18,0.5700000000000074
576,99.76,4,6,52,0.5700000000000074
576,99.71000000000001,2,10,0,0.5700000000000074
578,100.56,2,46,34,0.5700000000000074
578,100.56,1,46,12,0.5700000000000074
578,100.56,1,46,51,0.5700000000000074
580,99.71000000000001,2,10,53,0.5700000000000074
582,99.71000000000001,1,10,0,0.5700000000000074
582,99.71000000000001,1,6,0,0.5700000000000074
583,100.56,2,44,51,0.5700000000000074
584,100.56,1,48,51,0.5700000000000074
587,100.56,1,55,8,0.5700000000000074
590,99.71000000000001,2,6,43,0.5700000000000074
590,99.71000000000001,2,6,19,0.5700000000000074
590,99.7,4,5,45,0.5700000000000074
591,100.56,3,40,8,0.5700000000000074
592,100.56,1,57,8,0.5700000000000074
592,100.56,3,57,6,0.5700000000000074
592,100.56,2,46,6,0.5700000000000074
592,100.56,2,46,8,0.5700000000000074
594,99.7,4,8,29,0.5700000000000074
596,100.56,1,17,8,0.5700000000000074
597,100.56,2,0,8,0.5700000000000074
598,99.7,1,8,25,0.5400000000000063
598,99.7,2,8,25,0.5400000000000063
599,100.53,3,60,30,0.5400000000000063
599,100.57000000000001,1,60,10,0.5800000000000125
601,99.7,1,8,32,0.5800000000000125
601,99.7,1,8,11,0.5800000000000125
602,100.57000000000001,1,34,10,0.5800000000000125
602,100.57000000000001,1,33,10,0.5800000000000125
603,100.57000000000001,2,28,10,0.5800000000000125
603,100.57000000000001,2,28,8,0.5800000000000125
606,100.37,2,31,30,0.38000000000000966
606,100.57000000000001,2,31,8,0.5800000000000125
606,100.57000000000001,1,26,8,0.5800000000000125
606,100.57000000000001,2,26,44,0.5800000000000125
606,99.7,1,8,45,0.5800000000000125
606,99.69,3,8,45,0.5800000000000125
607,99.69,3,5,53,0.5800000000000125
610,99.69,1,5,36,0.5800000000000125
611,99.69,1,5,32,0.5800000000000125
611,99.69,4,5,43,0.5800000000000125
614,99.69,1,5,59,0.5800000000000125
614,99.69,2,6,59,0.5800000000000125
614,99.69,3,6,12,0.5800000000000125
615,99.69,3,8,45,0.5800000000000125
615,100.57000000000001,4,44,51,0.5800000000000125
616,99.69,1,8,53,0.5800000000000125
618,100.57000000000001,1,56,51,0.5800000000000125
618,100.57000000000001,2,56,8,0.5800000000000125
623,100.57000000000001,3,27,8,0.25
625,100.58,1,60,8,0.2599999999999909
625,100.32000000000001,3,30,52,0.2599999999999909
625,99.78,1,8,52,0.5900000000000034
628,100.38,4,17,30,0.39000000000000057
628,99.78,1,8,53,0.5900000000000034
634,100.13,1,34,30,0.14000000000000057
634,100.58,1,34,8,0.5900000000000034
636,100.25,2,30,0,0.3299999999999983
637,100.58,3,22,8,0.3299999999999983
637,100.58,1,22,8,0.3299999999999983
639,100.25,1,30,32,0.3299999999999983
639,99.78,1,8,32,0.5900000000000034
642,100.58,1,60,8,0.36999999999999034
642,100.58,1,55,8,0.36999999999999034
643,100.58,1,51,8,0.36999999999999034
643,100.58,1,56,8,0.36999999999999034
643,100.59,1,56,57,0.37999999999999545
644,100.21000000000001,3,30,38,0.37999999999999545
644,100.59,4,47,5,0.37999999999999545
647,100.21000000000001,1,30,19,0.37999999999999545
647,99.8,3,8,19,0.6000000000000085
648,100.59,1,55,5,0.6000000000000085
648,100.59,2,55,8,0.6000000000000085
649,99.8,1,8,45,0.6000000000000085
652,100.55,3,58,30,0.5600000000000023
652,100.59,1,58,8,0.6000000000000085
653,100.59,2,56,8,0.6000000000000085
654,100.59,1,47,12,0.6000000000000085
654,100.59,1,47,54,0.6000000000000085
656,99.8,1,8,53,0.6100000000000136
656,99.78,1,8,53,0.6100000000000136
657,99.78,1,8,36,0.6100000000000136
657,99.77,3,6,36,0.6100000000000136
659,100.60000000000001,3,49,6,0.6100000000000136
659,100.60000000000001,1,49,41,0.6100000000000136
660,100.60000000000001,2,26,41,0.6100000000000136
660,100.60000000000001,2,26,28,0.6100000000000136
660,99.77,1,6,18,0.6100000000000136
661,99.77,1,6,52,0.6100000000000136
661,99.72,2,6,52,0.6100000000000136
662,100.60000000000001,1,34,28,0.6100000000000136
662,100.60000000000001,3,34,56,0.6100000000000136
664,100.60000000000001,1,47,56,0.6100000000000136
664,100.60000000000001,1,47,6,0.6100000000000136
664,100.60000000000001,1,44,6,0.6100000000000136
665,99.72,3,6,50,0.6100000000000136
665,99.7,4,8,43,0.6100000000000136
665,100.60000000000001,2,55,6,0.6100000000000136
666,100.60000000000001,1,16,6,0.6100000000000136
666,100.60000000000001,3,16,8,0.6100000000000136
666,100.60000000000001,1,17,8,0.6100000000000136
667,100.60000000000001,1,31,8,0.6100000000000136
667,100.60000000000001,1,31,8,0.6100000000000136
671,99.7,1,8,59,0.6100000000000136
671,99.69,1,8,59,0.6100000000000136
671,99.69,2,8,59,0.6100000000000136
672,99.69,3,8,20,0.6100000000000136
672,99.68,3,10,19,0.6100000000000136
674,100.60000000000001,4,23,8,0.6100000000000136
674,99.68,2,10,43,0.6100000000000136
674,99.68,2,5,43,0.6100000000000136
674,100.60000000000001,3,60,8,0.6100000000000136
680,99.69,2,8,0,0.6100000000000136
680,99.69,3,8,19,0.6100000000000136
681,100.60000000000001,2,34,8,0.6100000000000136
681,100.60000000000001,1,34,8,0.6100000000000136
683,100.18,1,57,30,0.19000000000001194
683,100.18,2,23,30,0.19000000000001194
684,99.69,1,8,42,0.19000000000001194
684,100.18,1,54,30,0.19000000000001194
685,100.60000000000001,4,58,8,0.2400000000000091
687,100.60000000000001,4,28,8,0.2400000000000091
688,100.36,1,54,12,0.2400000000000091
688,99.85000000000001,2,8,12,0.6100000000000136
690,100.60000000000001,1,60,8,0.6100000000000136
690,100.60000000000001,2,60,8,0.6100000000000136
691,100.10000000000001,2,0,30,0.11000000000001364
692,99.85000000000001,2,8,0,0.11000000000001364
693,99.85000000000001,1,8,20,0.11000000000001364
694,99.78,4,6,15,0.11000000000001364
695,100.10000000000001,2,26,30,0.11000000000001364
695,100.60000000000001,1,26,8,0.6100000000000136
695,100.60000000000001,1,31,8,0.6100000000000136
695,99.78,1,6,24,0.6100000000000136
701,100.60000000000001,1,23,8,0.6100000000000136
701,100.60000000000001,3,23,10,0.6100000000000136
701,100.60000000000001,2,40,10,0.6100000000000136
701,100.60000000000001,2,40,8,0.6100000000000136
705,99.77,1,8,13,0.6100000000000136
706,100.60000000000001,3,46,8,0.6100000000000136
706,99.77,4,8,35,0.5000000000000142
707,99.81,3,47,30,-0.1799999999999926
710,100.49000000000001,3,28,54,0.5000000000000142
710,99.74000000000001,3,8,52,0.5000000000000142
712,99.74000000000001,2,8,15,0.5000000000000142
712,99.74000000000001,2,30,15,0.5000000000000142
712,100.49000000000001,1,49,54,0.5000000000000142
712,100.60000000000001,1,49,51,0.6100000000000136
712,99.74000000000001,2,30,32,0.6100000000000136
713,100.60000000000001,1,41,51,0.6100000000000136
714,99.72,4,8,14,0.6100000000000136
714,99.72,1,8,45,0.6100000000000136
714,99.7,2,8,45,0.6100000000000136
715,100.60000000000001,1,54,51,0.6100000000000136
715,100.60000000000001,1,54,8,0.6100000000000136
715,100.60000000000001,2,31,8,0.6100000000000136
717,99.7,2,8,42,0.6100000000000136
717,99.7,1,8,24,0.6100000000000136
717,99.69,2,8,12,0.6100000000000136
718,100.60000000000001,2,33,8,0.6100000000000136
720,100.5,2,26,51,0.5100000000000051
721,100.5,2,51,51,0.5100000000000051
722,100.5,1,51,11,0.10000000000000853
722,99.69,2,8,11,0.6100000000000136
722,99.68,1,5,11,0.6100000000000136
722,99.68,2,5,12,0.6100000000000136
722,99.68,1,6,12,0.6100000000000136
723,99.68,2,6,18,0.6100000000000136
723,99.68,2,6,52,0.6100000000000136
723,99.68,2,5,52,0.6100000000000136
723,99.68,2,5,0,0.6100000000000136
727,100.60000000000001,4,31,54,0.6100000000000136
729,99.68,1,5,24,0.6100000000000136
731,100.19,2,54,50,0.4100000000000108
731,99.68,1,32,50,0.6100000000000136
732,100.11,2,30,38,0.4900000000000091
732,99.68,2,8,38,0.6100000000000136
733,99.68,3,8,14,0.6100000000000136
733,99.67,1,8,14,0.6100000000000136
736,100.60000000000001,1,41,6,0.6100000000000136
736,99.67,1,8,14,0.6100000000000136
737,100.60000000000001,4,49,6,0.6100000000000136
739,100.48,1,54,13,0.12000000000000455
739,99.67,2,37,13,0.6100000000000136
739,100.60000000000001,3,60,10,0.6100000000000136
739,99.67,1,10,24,0.6100000000000136
740,100.60000000000001,1,31,10,0.6100000000000136
741,100.60000000000001,1,28,10,0.6100000000000136
741,100.60000000000001,3,28,51,0.6100000000000136
741,100.61,4,33,6,0.6200000000000045
742,99.67,1,10,42,0.010000000000005116
743,99.67,3,10,52,0.010000000000005116
743,99.67,1,10,52,0.010000000000005116
744,99.67,4,10,53,0.010000000000005116
745,99.67,2,29,36,0.010000000000005116
745,99.67,2,8,0,0.010000000000005116
747,99.67,1,8,19,0.010000000000005116
748,100.0,1,47,30,0.010000000000005116
749,100.05,4,48,51,0.060000000000002274
750,100.18,1,55,54,0.19000000000001194
750,100.61,1,55,6,0.6200000000000045
750,100.61,2,55,10,0.6200000000000045
751,100.61,1,22,10,0.6200000000000045
752,99.67,2,8,53,0.6200000000000045
752,99.67,1,8,53,0.6200000000000045
753,99.67,1,8,52,0.6200000000000045
756,100.61,1,55,10,0.6200000000000045
757,100.61,1,27,10,0.6200000000000045
759,100.61,3,41,10,0.6200000000000045
765,100.31,1,51,20,0.29999999999999716
765,99.9,2,30,20,0.6200000000000045
765,99.9,1,30,19,0.6200000000000045
766,99.76,3,6,53,0.6200000000000045
766,100.61,2,41,10,0.6200000000000045
773,100.61,3,26,10,0.6200000000000045
773,99.76,2,6,12,0.6200000000000045
773,99.67,2,8,12,0.6200000000000045
775,100.61,1,39,10,0.6200000000000045
775,100.61,1,16,10,0.6200000000000045
775,100.61,3,16,10,0.6200000000000045
775,100.61,2,17,10,0.6200000000000045
778,100.61,4,56,10,0.6200000000000045
779,99.67,1,8,13,0.6200000000000045
780,100.61,1,27,10,0.37999999999999545
780,100.61,2,27,10,0.37999999999999545
782,100.61,3,40,10,0.37999999999999545
782,100.61,1,28,10,0.37999999999999545
783,100.23,3,30,53,0.37999999999999545
783,100.61,1,41,10,0.37999999999999545
786,100.23,1,30,11,0.37999999999999545
787,99.67,4,8,59,0.6200000000000045
790,100.3,2,23,30,0.3100000000000023
792,100.3,1,31,30,0.04999999999999716
792,100.61,2,31,10,0.35999999999999943
795,100.61,1,34,10,0.35999999999999943
795,100.61,1,34,10,0.35999999999999943
796,100.61,2,49,10,0.35999999999999943
798,100.61,2,48,10,0.060000000000002274
798,100.61,2,48,10,0.060000000000002274
798,100.55,3,54,20,0.060000000000002274
799,100.61,2,27,10,0.060000000000002274
799,100.61,1,23,10,0.060000000000002274
799,100.61,1,23,39,0.060000000000002274
799,100.55,1,54,53,0.060000000000002274
799,100.25,3,30,42,0.35999999999999943
799,99.68,1,6,42,0.6200000000000045
801,99.68,1,6,43,0.6200000000000045
801,99.68,3,6,12,0.6200000000000045
801,99.67,1,8,12,0.6200000000000045
803,99.67,4,8,13,0.6200000000000045
804,99.67,1,8,50,0.6200000000000045
804,99.67,2,6,50,0.6200000000000045
805,100.61,1,33,39,0.6200000000000045
808,100.61,2,39,39,0.6200000000000045
809,99.67,2,6,14,0.6200000000000045
809,100.61,4,16,30,0.6200000000000045
811,99.67,1,6,38,0.12000000000000455
812,100.11,1,41,30,0.12000000000000455
812,100.61,2,41,8,0.6200000000000045
812,100.61,3,17,8,0.6200000000000045
812,100.62,1,17,6,0.6300000000000097
813,99.66,2,6,15,0.6300000000000097
813,100.62,3,55,6,0.6300000000000097
813,100.62,1,46,6,0.6300000000000097
813,100.62,1,46,6,0.6300000000000097
814,99.66,3,6,50,0.6300000000000097
814,99.66,1,6,50,0.6300000000000097
815,100.62,2,16,6,0.6300000000000097
816,99.66,1,6,19,0.6300000000000097
820,100.03,4,30,53,0.3100000000000023
820,100.34,4,54,51,0.3500000000000085
821,100.62,1,56,6,0.6300000000000097
822,100.62,1,40,6,0.6300000000000097
822,100.62,3,40,6,0.6300000000000097
825,100.29,1,58,30,0.30000000000001137
829,99.66,3,6,18,0.6300000000000097
831,100.62,1,23,6,0.6300000000000097
833,99.66,3,10,53,0.6300000000000097
833,99.66,2,10,13,0.6300000000000097
834,100.62,1,34,6,0.6300000000000097
834,99.66,2,5,59,0.6300000000000097
834,99.66,3,5,24,0.6300000000000097
834,99.65,1,8,24,0.6300000000000097
836,100.62,1,49,6,0.6300000000000097
836,99.65,3,8,53,0.6300000000000097
837,100.62,3,31,6,0.6300000000000097
838,99.65,1,8,52,0.6300000000000097
838,99.65,2,8,52,0.6300000000000097
840,99.65,3,8,24,0.6300000000000097
840,100.62,1,57,6,0.6300000000000097
840,100.62,2,57,6,0.6300000000000097
843,99.65,1,8,50,0.6300000000000097
843,99.65,3,8,11,0.6300000000000097
844,99.65,1,8,36,0.6300000000000097
845,99.65,4,8,19,0.6300000000000097
846,100.62,2,0,6,0.6300000000000097
847,99.65,1,8,0,0.6300000000000097
847,99.65,1,6,0,0.6300000000000097
849,100.43,2,23,30,0.44000000000001194
849,99.65,3,6,20,0.44000000000001194
851,100.43,2,34,30,0.4200000000000017
851,100.62,1,56,6,0.6099999999999994
851,100.62,1,56,6,0.6099999999999994
853,100.01,3,51,43,0.6099999999999994
856,100.62,3,27,6,0.6099999999999994
857,100.62,1,0,6,0.37999999999999545
857,100.62,1,0,6,0.37999999999999545
859,100.62,4,33,6,0.37999999999999545
859,100.24000000000001,1,51,59,0.37999999999999545
859,100.01,1,51,59,0.6099999999999994
859,99.65,1,6,59,0.6300000000000097
860,100.62,4,56,6,0.6300000000000097
862,100.49000000000001,2,51,52,0.12999999999999545
862,99.66,2,6,52,0.6300000000000097
863,99.66,3,6,36,0.6300000000000097
863,100.04,2,30,14,0.5799999999999983
864,100.04,1,30,42,0.5799999999999983
864,99.65,3,6,42,0.6300000000000097
866,100.62,1,26,6,0.6300000000000097
866,100.62,1,26,6,0.6300000000000097
867,99.65,2,6,59,0.6300000000000097
867,100.62,3,40,6,0.6300000000000097
869,100.62,1,28,6,0.6300000000000097
869,100.62,3,40,6,0.6300000000000097
871,100.62,2,26,6,0.6300000000000097
871,100.62,1,16,30,0.6300000000000097
871,100.62,2,16,10,0.6300000000000097
872,100.62,2,60,10,0.6300000000000097
874,100.62,1,39,10,0.6300000000000097
875,99.71000000000001,1,6,14,0.6300000000000097
881,99.99000000000001,1,40,30,1.4210854715202004e-14
881,100.22,3,40,51,0.23000000000000398
881,99.71000000000001,2,6,0,0.2400000000000091
883,99.71000000000001,1,6,59,0.2400000000000091
885,99.71000000000001,1,6,36,0.2400000000000091
885,99.69,2,6,36,0.2400000000000091
887,99.69,2,6,14,0.2400000000000091
889,100.03,4,51,35,0.20000000000000284
892,100.23,2,39,30,0.23999999999999488
895,99.99000000000001,1,30,52,0.23999999999999488
895,99.69,1,6,52,0.2400000000000091
895,99.65,3,6,13,0.2400000000000091
896,99.65,2,6,42,0.2400000000000091
896,99.65,1,6,42,0.2400000000000091
897,99.65,3,6,59,0.2400000000000091
900,99.65,1,6,0,0.2400000000000091
900,99.64,1,11,0,0.2400000000000091
900,100.23,1,55,30,0.2400000000000091
901,99.64,1,11,42,0.480000000000004
901,99.64,1,8,42,0.480000000000004
902,100.47,2,54,51,0.480000000000004
904,100.10000000000001,1,17,30,0.11000000000001364
904,100.62,1,17,26,0.6300000000000097
904,100.62,3,57,26,0.6300000000000097
904,100.62,1,57,6,0.6300000000000097
904,99.64,4,8,45,0.6300000000000097
905,99.64,2,8,0,0.6300000000000097
906,99.64,2,8,12,0.6300000000000097
908,100.62,2,0,6,0.6300000000000097
909,100.62,2,44,6,0.6300000000000097
909,100.62,2,44,6,0.6300000000000097
909,99.64,1,8,36,0.6300000000000097
910,99.64,4,6,25,0.6300000000000097
913,100.39,4,51,52,0.23000000000000398
913,100.33,3,60,30,0.3400000000000034
913,100.62,1,60,6,0.6300000000000097
913,99.64,1,6,12,0.6300000000000097
913,99.64,1,8,12,0.6300000000000097
915,100.62,2,46,6,0.6300000000000097
915,99.64,1,8,42,0.6300000000000097
915,99.64,1,8,14,0.6300000000000097
916,100.62,2,41,8,0.6300000000000097
916,99.64,2,8,18,0.6300000000000097
916,99.64,1,8,18,0.6300000000000097
916,99.64,4,8,20,0.6300000000000097
918,100.62,2,23,8,0.6300000000000097
918,99.64,3,6,32,0.6300000000000097
920,100.62,1,31,8,0.6300000000000097
921,100.62,1,33,17,0.6300000000000097
923,99.64,2,6,36,0.6300000000000097
923,100.62,3,39,8,0.6300000000000097
924,100.62,2,47,8,0.6300000000000097
924,100.62,2,47,54,0.6300000000000097
924,99.64,1,52,32,0.6400000000000006
924,99.64,3,6,32,0.6400000000000006
925,99.64,1,6,42,0.6400000000000006
925,99.79,2,30,24,0.6400000000000006
927,99.79,1,30,50,0.6400000000000006
927,100.63,4,57,10,0.6400000000000006
928,99.64,1,6,25,0.6400000000000006
928,99.64,1,6,25,0.6400000000000006
929,100.63,1,23,10,0.6400000000000006
929,100.63,2,23,12,0.6400000000000006
930,100.63,2,46,12,0.6400000000000006
931,100.63,3,60,10,0.6400000000000006
932,100.63,2,0,10,0.6400000000000006
932,100.63,3,40,8,0.6400000000000006
932,100.63,2,51,8,0.6400000000000006
933,100.63,3,23,10,0.6400000000000006
934,99.64,2,6,29,0.6400000000000006
935,99.64,1,6,21,0.6400000000000006
937,100.63,1,28,10,0.6400000000000006
937,100.63,1,49,10,0.6400000000000006
937,100.63,1,49,10,0.6400000000000006
937,99.64,1,6,32,0.6400000000000006
937,100.63,3,26,10,0.6400000000000006
940,99.64,3,8,38,0.6400000000000006
940,99.64,1,8,12,0.6400000000000006
942,99.64,1,8,53,0.6400000000000006
942,99.64,3,10,53,0.6400000000000006
942,100.02,1,30,21,0.6099999999999994
943,100.02,2,30,15,0.6099999999999994
944,99.64,2,10,59,0.6400000000000006
944,99.63,2,8,59,0.6400000000000006
945,99.63,3,8,14,0.6400000000000006
945,99.63,1,8,14,0.6400000000000006
946,100.63,1,49,10,0.6400000000000006
946,100.63,3,49,8,0.6400000000000006
949,100.25,3,60,30,0.2600000000000051
949,100.63,1,60,8,0.6400000000000006
951,100.63,1,51,8,0.6400000000000006
951,100.63,2,51,10,0.6400000000000006
951,100.63,3,28,10,0.6400000000000006
952,99.63,3,8,13,0.6400000000000006
953,100.63,3,31,8,0.6400000000000006
954,100.63,1,22,8,0.6400000000000006
954,100.63,1,27,8,0.6400000000000006
955,100.63,1,56,17,0.6400000000000006
955,100.63,2,56,39,0.6400000000000006
956,100.64,1,54,49,0.6500000000000057
957,99.63,1,8,24,0.6500000000000057
957,99.63,3,6,24,0.6500000000000057
957,100.64,1,47,49,0.6500000000000057
957,100.64,1,47,34,0.6500000000000057
957,100.64,1,47,10,0.6500000000000057
957,99.63,2,6,35,0.6500000000000057
959,100.64,3,26,10,0.6500000000000057
959,100.64,1,56,10,0.6500000000000057
959,100.64,2,56,8,0.6500000000000057
959,100.64,2,34,8,0.6500000000000057
961,99.63,4,6,59,0.6500000000000057
961,100.64,1,47,8,0.6500000000000057
961,100.64,3,47,6,0.6500000000000057
963,99.63,1,6,24,0.6500000000000057
963,99.63,3,6,24,0.6500000000000057
965,100.64,2,54,6,0.6500000000000057
965,100.65,2,54,6,0.6600000000000108
970,100.65,3,57,6,0.6600000000000108
970,100.65,3,47,10,0.6600000000000108
970,100.65,2,46,10,0.6600000000000108
971,100.65,4,16,8,0.6600000000000108
975,99.92,2,30,42,0.6600000000000108
976,99.92,1,30,20,0.6600000000000108
976,99.63,2,6,20,0.6600000000000108
976,99.63,1,6,20,0.6600000000000108
976,100.65,1,41,8,0.6600000000000108
976,100.65,2,41,34,0.6600000000000108
976,100.65,1,51,5,0.6600000000000108
977,100.65,1,31,5,0.6600000000000108
978,100.65,2,0,5,0.6600000000000108
979,100.65,1,56,5,0.6600000000000108
980,99.63,1,6,43,0.6600000000000108
982,99.63,1,6,14,0.18000000000000682
983,100.17,2,0,30,0.18000000000000682
983,99.63,2,6,36,0.18000000000000682
983,99.63,1,6,36,0.18000000000000682
986,100.17,1,17,30,0.18000000000000682
986,99.63,1,6,29,0.6500000000000057
989,100.64,3,57,51,0.6500000000000057
990,100.64,1,54,51,0.6500000000000057
992,100.65,3,39,8,0.6600000000000108
993,100.65,2,16,8,0.6600000000000108
999,99.92,2,30,15,0.6600000000000108
999,99.63,2,6,15,0.6600000000000108
999,100.65,3,57,8,0.6600000000000108
999,100.65,2,48,8,0.6600000000000108
999,100.65,2,48,8,0.6600000000000108
1000,100.65,3,58,8,0.6600000000000108
1000,100.65,1,58,8,0.6600000000000108
1000,100.65,2,41,8,0.6600000000000108
1001,100.65,1,34,8,0.6600000000000108
1002,100.65,1,46,8,0.6600000000000108
1002,100.65,1,46,8,0.6600000000000108
1005,100.65,2,22,8,0.6600000000000108
1006,99.63,1,6,52,0.6600000000000108
1006,99.63,4,6,38,0.6600000000000108
1007,99.63,1,6,29,0.6600000000000108
1007,99.63,1,8,45,0.6600000000000108
1008,99.63,1,8,53,0.6600000000000108
1012,100.16,2,0,30,0.1700000000000017
1012,100.16,1,23,30,0.1700000000000017
1012,100.65,2,23,8,0.6600000000000108
1013,100.65,2,46,8,0.6600000000000108
1014,100.65,2,31,8,0.6600000000000108
1014,100.65,1,58,8,0.6600000000000108
1014,100.65,1,58,8,0.6600000000000108
1015,99.63,3,8,36,0.6600000000000108
1015,99.63,1,8,36,0.6600000000000108
1015,99.63,3,8,50,0.6600000000000108
1015,99.63,1,8,24,0.6600000000000108
1015,99.62,3,10,24,0.6600000000000108
1015,99.62,2,10,12,0.6600000000000108
1017,99.62,4,10,42,-0.1599999999999966
1018,99.83,1,46,30,-0.1599999999999966
1019,99.83,1,47,30,-0.1599999999999966
1019,100.65,3,47,8,0.6600000000000108
1020,99.62,1,10,14,0.6600000000000108
1020,99.62,1,10,14,0.6600000000000108
1020,100.65,1,27,8,0.6600000000000108
1020,100.65,1,27,8,0.6600000000000108
1021,100.62,3,26,51,0.6300000000000097
1021,100.65,1,26,8,0.6600000000000108
1022,100.65,3,41,8,0.6600000000000108
1022,99.62,2,10,13,0.6600000000000108
1023,99.62,2,10,20,0.6600000000000108
1023,99.62,1,11,20,0.6600000000000108
1024,99.62,3,11,59,0.6600000000000108
1024,99.62,1,6,59,0.6600000000000108
1030,99.86,3,56,30,-0.12999999999999545
1030,100.65,1,56,8,0.6600000000000108
1031,99.62,1,6,19,0.6600000000000108
1031,99.62,1,6,42,0.6600000000000108
1032,99.62,1,6,13,0.6600000000000108
1035,100.65,2,39,8,0.6600000000000108
1037,99.75,3,16,30,-0.23999999999999488
1038,99.75,1,33,30,-0.23999999999999488
1038,100.65,2,33,8,0.6600000000000108
1039,99.62,1,6,24,0.6600000000000108
1039,99.62,2,8,24,0.6600000000000108
1039,99.62,3,8,50,0.6600000000000108
1039,99.62,1,8,50,0.6600000000000108
1040,99.62,3,8,42,0.6600000000000108
1040,100.65,4,23,10,0.6600000000000108
1041,100.65,1,48,10,0.6600000000000108
1041,100.65,2,48,22,0.6600000000000108
1041,99.62,1,8,35,0.6600000000000108
1041,99.62,2,6,35,0.6600000000000108
1041,99.62,3,6,43,0.6600000000000108
1042,100.65,2,55,22,0.6600000000000108
1042,100.65,1,55,5,0.6600000000000108
1046,100.65,4,34,5,0.6600000000000108
1047,99.62,1,6,42,0.6600000000000108
1048,100.65,4,46,6,0.6600000000000108
1048,100.65,1,49,6,0.6600000000000108
1048,99.62,2,6,0,0.6600000000000108
1048,100.65,4,26,8,0.6600000000000108
1051,100.65,1,17,8,0.6600000000000108
1051,100.65,1,17,8,0.6600000000000108
1052,100.65,2,0,8,0.6600000000000108
1052,99.62,2,6,15,0.6600000000000108
1054,100.65,1,28,8,0.6600000000000108
1058,99.62,2,32,11,0.6600000000000108
1058,99.62,2,10,11,0.6600000000000108
1059,100.65,1,22,8,0.6600000000000108
1059,100.65,2,22,54,0.6600000000000108
1059,100.66,1,22,40,0.6700000000000017
1060,100.66,2,0,40,0.6700000000000017
1060,100.66,1,26,40,0.6700000000000017
1060,100.66,3,26,8,0.6700000000000017
1061,100.66,2,47,8,0.6700000000000017
1063,100.66,4,56,8,0.6700000000000017
1064,99.62,3,10,43,0.6700000000000017
1067,100.66,1,41,8,0.6700000000000017
1067,100.66,3,41,6,0.6700000000000017
1067,100.66,2,26,6,0.6700000000000017
1068,100.66,1,31,6,0.6700000000000017
1070,99.66,2,8,20,0.6400000000000006
1071,99.66,1,8,32,0.6400000000000006
1072,100.63,3,56,51,0.6400000000000006
1072,100.66,1,56,6,0.6700000000000017
1073,99.66,2,8,30,0.6700000000000017
1073,99.66,1,8,30,0.6700000000000017
1076,100.66,3,26,6,0.6700000000000017
1076,100.66,1,26,51,0.6700000000000017
1077,99.66,2,8,50,0.6700000000000017
1079,99.66,1,8,24,0.6700000000000017
1080,99.66,1,8,14,0.6700000000000017
1080,99.62,2,8,14,0.6700000000000017
