timestamp,mid_price,best_bid,best_ask,spread,last_trade,fundamental_value,volume,order_book_depth
0,100.0,99.99,100.01,0.020000000000010232,,100.0,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 0}]}"
0,100.0,99.99,100.01,0.020000000000010232,100.60000000000001,101.64632551112686,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 0}]}"
1,100.0,99.99,100.01,0.020000000000010232,100.18,102.00521711490397,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 0}]}"
2,100.0,99.99,100.01,0.020000000000010232,99.82000000000001,101.33415975947865,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 0}]}"
3,100.0,99.99,100.01,0.020000000000010232,99.82000000000001,98.86058431193396,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 0}]}"
4,100.0,99.99,100.01,0.020000000000010232,100.21000000000001,99.3795169416115,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 1}]}"
5,100.0,99.99,100.01,0.020000000000010232,100.21000000000001,97.00898691686912,13,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.03, 'volume': 1}]}"
6,99.88499999999999,99.99,99.78,-0.20999999999999375,100.46000000000001,97.47670319630424,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.78, 'volume': 3}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
7,99.88499999999999,99.99,99.78,-0.20999999999999375,99.56,96.2859429898627,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.78, 'volume': 3}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
8,100.0,99.99,100.01,0.020000000000010232,100.53,95.88954211197594,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
9,100.0,99.99,100.01,0.020000000000010232,100.28,95.86144360572051,8,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
10,100.0,99.99,100.01,0.020000000000010232,99.47,94.15555740750806,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
11,100.0,99.99,100.01,0.020000000000010232,100.53,94.2311462290586,7,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
12,100.0,99.99,100.01,0.020000000000010232,100.53,93.14076646237889,8,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
13,100.0,99.99,100.01,0.020000000000010232,100.53,92.8324344092228,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
14,99.86,99.99,99.73,-0.2599999999999909,99.60000000000001,93.21237819109726,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.73, 'volume': 2}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
15,99.86,99.99,99.73,-0.2599999999999909,99.60000000000001,91.80886370774503,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.73, 'volume': 2}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
16,99.86,99.99,99.73,-0.2599999999999909,99.60000000000001,89.24931835057222,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.73, 'volume': 2}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
17,100.0,99.99,100.01,0.020000000000010232,99.60000000000001,90.34060710477873,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
18,99.96000000000001,99.99,99.93,-0.05999999999998806,100.32000000000001,90.48264692994582,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.93, 'volume': 2}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
19,99.94,99.99,99.89,-0.09999999999999432,100.32000000000001,91.18802642240541,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.89, 'volume': 1}, {'price': 99.93, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
20,100.0,99.99,100.01,0.020000000000010232,100.18,91.1460389302976,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.04, 'volume': 0}]}"
21,99.815,99.99,99.64,-0.3499999999999943,99.58,91.3086136515016,6,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.64, 'volume': 1}, {'price': 99.75, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
22,99.815,99.99,99.64,-0.3499999999999943,99.55,89.71949004324087,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.64, 'volume': 1}, {'price': 99.75, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
23,99.78,99.99,99.57000000000001,-0.4199999999999875,99.62,89.27804394845286,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.57000000000001, 'volume': 1}, {'price': 99.75, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
24,99.78,99.99,99.57000000000001,-0.4199999999999875,99.48,89.65255497104172,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.57000000000001, 'volume': 1}, {'price': 99.75, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
25,99.78,99.99,99.57000000000001,-0.4199999999999875,99.48,89.93965692380152,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.57000000000001, 'volume': 1}, {'price': 99.75, 'volume': 2}, {'price': 100.01, 'volume': 0}]}"
26,99.87,99.99,99.75,-0.23999999999999488,99.57000000000001,90.68343568396666,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.75, 'volume': 2}, {'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}]}"
27,99.87,99.99,99.75,-0.23999999999999488,99.57000000000001,90.39558989393753,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.75, 'volume': 2}, {'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}]}"
28,99.94,99.99,99.89,-0.09999999999999432,99.48,90.68666885062233,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
29,99.94,99.99,99.89,-0.09999999999999432,99.48,92.55092698591064,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
30,99.81,99.99,99.63,-0.35999999999999943,99.48,93.04290548021424,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.63, 'volume': 1}, {'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}]}"
31,99.94,99.99,99.89,-0.09999999999999432,99.78,91.57227649771164,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 99.89, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
32,100.03,100.05,100.01,-0.03999999999999204,100.04,91.38383047374533,2,"{'bids': [{'price': 100.05, 'volume': 4}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 3}]}"
33,100.03,100.05,100.01,-0.03999999999999204,100.07000000000001,91.81206374627719,4,"{'bids': [{'price': 100.05, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 2}]}"
34,100.03,100.05,100.01,-0.03999999999999204,100.07000000000001,91.8926802431932,3,"{'bids': [{'price': 100.05, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 2}]}"
35,100.03,100.05,100.01,-0.03999999999999204,100.2,91.22749031032146,0,"{'bids': [{'price': 100.05, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.2, 'volume': 3}]}"
36,100.03,100.05,100.01,-0.03999999999999204,100.2,91.09892831368067,3,"{'bids': [{'price': 100.05, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.2, 'volume': 3}]}"
37,100.0,99.99,100.01,0.020000000000010232,100.28,92.75373391538791,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 1}, {'price': 99.97, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.28, 'volume': 3}]}"
38,100.11000000000001,100.21000000000001,100.01,-0.20000000000000284,100.03,94.43782939189461,7,"{'bids': [{'price': 100.21000000000001, 'volume': 2}, {'price': 100.03, 'volume': 2}, {'price': 99.99, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.22, 'volume': 1}]}"
39,100.11000000000001,100.21000000000001,100.01,-0.20000000000000284,100.03,93.56507495001148,1,"{'bids': [{'price': 100.21000000000001, 'volume': 2}, {'price': 100.03, 'volume': 2}, {'price': 99.99, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.22, 'volume': 1}]}"
40,100.02000000000001,100.03,100.01,-0.01999999999999602,100.21000000000001,92.79853215479456,0,"{'bids': [{'price': 100.03, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.98, 'volume': 1}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.22, 'volume': 1}]}"
41,99.91499999999999,99.99,99.84,-0.14999999999999147,99.98,92.7994089126175,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 99.84, 'volume': 2}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
42,99.91499999999999,99.99,99.84,-0.14999999999999147,99.81,92.12668075089238,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 99.84, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
43,100.0,99.99,100.01,0.020000000000010232,100.03,93.22612887609485,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 4}]}"
44,100.0,99.99,100.01,0.020000000000010232,100.03,91.1156363141991,7,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 4}]}"
45,100.0,99.99,100.01,0.020000000000010232,100.03,91.65983249553118,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 4}]}"
46,100.0,99.99,100.01,0.020000000000010232,99.73,90.86721487790678,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 2}]}"
47,99.955,99.99,99.92,-0.06999999999999318,99.73,91.43420630498068,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 99.92, 'volume': 3}, {'price': 99.99000000000001, 'volume': 4}, {'price': 100.01, 'volume': 0}]}"
48,99.99000000000001,99.99,99.99000000000001,1.4210854715202004e-14,99.92,91.896014151192,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 4}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 99.99000000000001, 'volume': 4}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
49,99.99000000000001,99.99,99.99000000000001,1.4210854715202004e-14,99.92,91.45944805678046,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.97, 'volume': 4}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 99.99000000000001, 'volume': 4}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
50,100.0,99.99,100.01,0.020000000000010232,99.73,91.10361239663526,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.95, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 2}]}"
51,100.0,99.99,100.01,0.020000000000010232,99.73,91.88223195701366,13,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.95, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.07000000000001, 'volume': 2}]}"
52,100.12,100.23,100.01,-0.21999999999999886,100.32000000000001,92.01043540999613,0,"{'bids': [{'price': 100.23, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 5}]}"
53,100.12,100.23,100.01,-0.21999999999999886,100.32000000000001,89.91249749546205,11,"{'bids': [{'price': 100.23, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.29, 'volume': 2}]}"
54,100.0,99.99,100.01,0.020000000000010232,100.29,89.13848753511428,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 2}]}"
55,100.0,99.99,100.01,0.020000000000010232,100.29,87.37124566481737,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 2}]}"
56,100.0,99.99,100.01,0.020000000000010232,100.29,86.99078207597435,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 2}]}"
57,100.0,99.99,100.01,0.020000000000010232,100.33,86.7502114580658,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 3}]}"
58,100.08000000000001,100.15,100.01,-0.14000000000000057,100.33,87.90134589042803,4,"{'bids': [{'price': 100.15, 'volume': 1}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 3}]}"
59,100.08000000000001,100.15,100.01,-0.14000000000000057,100.33,88.22645495765735,0,"{'bids': [{'price': 100.15, 'volume': 1}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 3}]}"
60,100.08000000000001,100.15,100.01,-0.14000000000000057,100.33,88.48003849990249,0,"{'bids': [{'price': 100.15, 'volume': 1}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 3}]}"
61,100.08000000000001,100.15,100.01,-0.14000000000000057,100.33,88.49262313181988,0,"{'bids': [{'price': 100.15, 'volume': 1}, {'price': 100.13, 'volume': 2}, {'price': 99.99, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 3}]}"
62,100.08000000000001,100.15,100.01,-0.14000000000000057,100.19,89.17571802197432,0,"{'bids': [{'price': 100.15, 'volume': 1}, {'price': 100.13, 'volume': 2}, {'price': 99.99, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 1}]}"
63,100.07,100.13,100.01,-0.11999999999999034,100.13,88.86535811983656,2,"{'bids': [{'price': 100.13, 'volume': 1}, {'price': 99.99, 'volume': 0}, {'price': 99.96000000000001, 'volume': 1}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.19, 'volume': 1}]}"
64,100.0,99.99,100.01,0.020000000000010232,100.33,88.48982213776081,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.33, 'volume': 1}]}"
65,100.0,99.99,100.01,0.020000000000010232,100.33,87.73128411010345,5,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.29, 'volume': 2}]}"
66,100.0,99.99,100.01,0.020000000000010232,99.86,87.20634182722212,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.29, 'volume': 2}]}"
67,99.975,99.99,99.96000000000001,-0.029999999999986926,99.87,87.64584879667744,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 99.96000000000001, 'volume': 4}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
68,99.975,99.99,99.96000000000001,-0.029999999999986926,99.87,89.43692989083368,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 99.96000000000001, 'volume': 4}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
69,99.975,99.99,99.96000000000001,-0.029999999999986926,99.96000000000001,89.15553091432893,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 99.96000000000001, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
70,99.975,99.99,99.96000000000001,-0.029999999999986926,99.96000000000001,89.24773434578566,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 99.96000000000001, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
71,99.975,99.99,99.96000000000001,-0.029999999999986926,99.96000000000001,88.52351780243056,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 99.96000000000001, 'volume': 1}, {'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}]}"
72,100.0,99.99,100.01,0.020000000000010232,99.96000000000001,88.78925983342346,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.86, 'volume': 1}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.29, 'volume': 2}]}"
73,100.08000000000001,100.15,100.01,-0.14000000000000057,99.96000000000001,88.83033056841644,1,"{'bids': [{'price': 100.15, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.29, 'volume': 2}]}"
74,100.08000000000001,100.15,100.01,-0.14000000000000057,100.34,88.34463189737527,0,"{'bids': [{'price': 100.15, 'volume': 2}, {'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.34, 'volume': 3}]}"
75,100.0,99.99,100.01,0.020000000000010232,99.86,88.98618197109495,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.79, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 1}]}"
76,100.0,99.99,100.01,0.020000000000010232,100.3,88.69412643552971,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.79, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.32000000000001, 'volume': 4}]}"
77,100.0,99.99,100.01,0.020000000000010232,100.3,88.62859602955179,6,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.79, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.14, 'volume': 4}]}"
78,100.0,99.99,100.01,0.020000000000010232,99.76,89.92028702230216,0,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.72, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.14, 'volume': 4}]}"
79,100.0,99.99,100.01,0.020000000000010232,100.14,88.60176691051495,4,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.72, 'volume': 4}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.14, 'volume': 1}]}"
80,100.0,99.99,100.01,0.020000000000010232,99.72,90.03438939789417,3,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.72, 'volume': 2}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.14, 'volume': 1}]}"
81,100.0,99.99,100.01,0.020000000000010232,99.66,88.34892426302162,2,"{'bids': [{'price': 99.99, 'volume': 0}, {'price': 99.96, 'volume': 0}, {'price': 99.66, 'volume': 1}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.14, 'volume': 1}]}"
82,100.11500000000001,100.22,100.01,-0.20999999999999375,100.14,87.51986386271052,5,"{'bids': [{'price': 100.22, 'volume': 3}, {'price': 100.19, 'volume': 4}, {'price': 99.99, 'volume': 0}], 'asks': [{'price': 100.01, 'volume': 0}, {'price': 100.02, 'volume': 0}, {'price': 100.31, 'volume': 4}]}"
