timestamp,order_id,agent_id,type,price,quantity,filled
2547,84619683,49,LIMIT_SELL,105.47,2,0
2548,43888197,55,LIMIT_SELL,105.19,2,0
2548,403057998,17,LIMIT_SELL,104.24000000000001,1,0
2548,824811185,29,LIMIT_BUY,98.25,3,0
2548,108256014,58,LIMIT_SELL,105.10000000000001,4,0
2548,587661155,25,LIMIT_BUY,96.86,2,0
2549,260389826,38,LIMIT_BUY,97.57000000000001,1,0
2549,313872618,42,LIMIT_BUY,95.52,3,0
2549,623045612,13,LIMIT_BUY,96.16,3,0
2550,365173531,3,LIMIT_SELL,101.44,5,0
2550,246124593,7,LIMIT_SELL,101.86,5,0
2550,43649271,7,LIMIT_BUY,98.97,5,0
2550,369798442,29,LIMIT_BUY,98.11,4,0
2550,890221124,8,LIMIT_BUY,99.31,5,0
2550,831822685,10,LIMIT_BUY,98.85000000000001,5,0
2550,667414122,2,LIMIT_SELL,101.75,5,0
2550,574340014,26,LIMIT_SELL,105.86,4,0
2550,269928023,6,LIMIT_SELL,101.8,5,0
2550,147316684,9,LIMIT_SELL,101.38,5,0
2550,846122619,4,LIMIT_BUY,98.97,5,0
2550,668333015,8,LIMIT_SELL,101.52,5,0
2550,648839761,1,LIMIT_BUY,99.01,5,0
2550,274615687,3,LIMIT_BUY,99.39,5,0
2550,657150408,4,LIMIT_SELL,101.86,5,0
2550,502180417,15,LIMIT_BUY,96.03,2,0
2550,686184400,10,LIMIT_SELL,101.98,5,0
2550,108265638,5,LIMIT_BUY,98.39,5,0
2550,187441194,2,LIMIT_BUY,99.08,5,0
2550,270424869,1,LIMIT_SELL,101.82000000000001,5,0
2550,192584363,6,LIMIT_BUY,99.03,5,0
2550,984105511,9,LIMIT_BUY,99.45,5,0
2551,705367203,35,LIMIT_BUY,95.54,3,0
2551,294871983,22,LIMIT_SELL,105.36,1,0
2552,978740368,31,LIMIT_SELL,105.27,4,0
2552,638981930,19,LIMIT_BUY,95.33,4,0
2553,59649405,42,LIMIT_BUY,95.46000000000001,4,0
2553,107931326,45,LIMIT_BUY,95.32000000000001,4,0
2553,373962869,14,LIMIT_BUY,95.54,3,0
2553,417730425,39,LIMIT_SELL,104.68,4,0
2554,722834494,54,LIMIT_SELL,102.36,2,0
2554,875937491,59,LIMIT_BUY,95.35000000000001,4,0
2554,323618072,12,LIMIT_BUY,95.54,1,0
2554,526723512,49,LIMIT_SELL,105.58,3,0
2554,766357192,50,LIMIT_BUY,95.35000000000001,1,0
2554,737158291,32,LIMIT_BUY,96.47,4,0
2554,948366290,22,LIMIT_SELL,105.43,1,0
2555,1647111,2,LIMIT_SELL,101.75,5,0
2555,97751730,2,LIMIT_BUY,99.08,5,0
2555,875520162,4,LIMIT_SELL,101.86,5,0
2555,573400518,6,LIMIT_BUY,99.03,5,0
2555,268392945,8,LIMIT_SELL,101.52,5,0
2555,110034592,9,LIMIT_BUY,99.45,5,0
2555,313665371,7,LIMIT_BUY,98.97,5,0
2555,382882681,4,LIMIT_BUY,98.97,5,0
2555,102666597,3,LIMIT_SELL,101.44,5,0
2555,758111481,7,LIMIT_SELL,101.86,5,0
2555,980198047,36,LIMIT_BUY,95.35000000000001,2,0
2555,711840236,10,LIMIT_BUY,98.85000000000001,5,0
2555,916766279,8,LIMIT_BUY,99.31,5,0
2555,503373774,24,LIMIT_BUY,95.49,3,0
2555,411159605,6,LIMIT_SELL,101.8,5,0
2555,129474107,3,LIMIT_BUY,99.39,5,0
2555,782064774,9,LIMIT_SELL,101.38,5,0
2555,846771036,1,LIMIT_SELL,101.82000000000001,5,0
2555,633175810,10,LIMIT_SELL,101.98,5,0
2555,544748313,30,LIMIT_BUY,96.82000000000001,3,0
2555,668998166,1,LIMIT_BUY,99.01,5,0
2555,609150104,60,LIMIT_SELL,105.55,4,0
2555,301919143,5,LIMIT_BUY,98.39,5,0
2556,645756304,52,LIMIT_BUY,95.34,2,0
2557,856851326,26,LIMIT_SELL,105.66,1,0
2557,53281406,13,LIMIT_BUY,96.23,3,0
2557,928240552,14,LIMIT_BUY,95.45,4,0
2558,423987945,31,LIMIT_SELL,105.42,4,0
2558,878662200,20,LIMIT_BUY,95.46000000000001,1,0
2558,15394351,11,LIMIT_BUY,95.27,4,0
2558,576008652,18,LIMIT_SELL,96.83,0,1
2558,952585394,15,LIMIT_BUY,96.48,3,0
2559,357060668,25,LIMIT_BUY,96.82000000000001,2,0
2559,436410396,56,LIMIT_SELL,105.39,4,0
2559,996946728,42,LIMIT_BUY,95.32000000000001,2,0
2559,984962141,38,LIMIT_BUY,97.5,3,0
2559,992281553,51,LIMIT_BUY,96.65,3,0
2559,846642464,58,LIMIT_SELL,105.05,2,0
2559,222722134,19,LIMIT_BUY,95.34,1,0
2560,639940230,5,LIMIT_BUY,98.39,5,0
2560,53345084,8,LIMIT_SELL,101.53,5,0
2560,504542817,3,LIMIT_SELL,101.44,5,0
2560,830479189,12,LIMIT_BUY,95.44,1,0
2560,904300535,6,LIMIT_BUY,99.03,5,0
2560,609979837,28,LIMIT_SELL,105.64,3,0
2560,387247279,2,LIMIT_BUY,99.08,5,0
2560,389565101,1,LIMIT_BUY,99.01,5,0
2560,110933326,9,LIMIT_BUY,99.45,5,0
2560,506803276,7,LIMIT_BUY,98.97,5,0
2560,364957746,4,LIMIT_SELL,101.86,5,0
2560,608773422,2,LIMIT_SELL,101.75,5,0
2560,727851630,9,LIMIT_SELL,101.38,5,0
2560,230882223,10,LIMIT_BUY,98.85000000000001,5,0
2560,86482187,10,LIMIT_SELL,101.98,5,0
2560,11110885,4,LIMIT_BUY,98.97,5,0
2560,143242904,8,LIMIT_BUY,99.3,5,0
2560,505738803,17,LIMIT_SELL,104.16,3,0
2560,839808767,23,LIMIT_SELL,105.38,2,0
2560,640585984,6,LIMIT_SELL,101.8,5,0
2560,916160165,7,LIMIT_SELL,101.86,5,0
2560,346308113,34,LIMIT_SELL,105.38,4,0
2560,64066654,1,LIMIT_SELL,101.82000000000001,5,0
2560,673303752,45,LIMIT_BUY,95.55,2,0
2560,900484606,3,LIMIT_BUY,99.39,5,0
2561,456336128,49,LIMIT_SELL,105.55,4,0
2561,816603715,29,LIMIT_BUY,98.03,1,0
2561,536936691,53,LIMIT_BUY,95.62,1,0
2561,879524603,40,LIMIT_SELL,105.10000000000001,2,0
2562,508064862,60,LIMIT_SELL,105.49000000000001,2,0
2563,866528641,22,LIMIT_SELL,105.44,4,0
2563,773230946,0,MARKET_BUY,,0,2
2563,927994045,41,LIMIT_SELL,105.42,1,0
2564,762451030,31,LIMIT_SELL,105.27,3,0
2564,266761462,39,LIMIT_SELL,104.66,2,0
2564,555905038,21,LIMIT_BUY,97.88,1,0
2564,707233576,13,LIMIT_BUY,96.08,4,0
2565,371125728,44,LIMIT_BUY,103.83,0,1
2565,778284386,8,LIMIT_SELL,101.53,5,0
2565,427672121,7,LIMIT_SELL,101.86,5,0
2565,555725595,7,LIMIT_BUY,98.97,5,0
2565,487215986,4,LIMIT_SELL,101.86,5,0
2565,379027341,6,LIMIT_SELL,101.77,5,0
2565,176563849,4,LIMIT_BUY,98.97,5,0
2565,901755979,9,LIMIT_BUY,99.45,5,0
2565,830740383,1,LIMIT_BUY,99.01,5,0
2565,754970173,10,LIMIT_BUY,98.85000000000001,5,0
2565,957386315,3,LIMIT_BUY,99.39,5,0
2565,856965263,10,LIMIT_SELL,101.98,5,0
2565,29402184,3,LIMIT_SELL,101.44,5,0
2565,154198129,9,LIMIT_SELL,101.38,5,0
2565,701657461,2,LIMIT_BUY,99.08,5,0
2565,427091344,1,LIMIT_SELL,101.82000000000001,5,0
2565,287464713,6,LIMIT_BUY,99.06,5,0
2565,257018424,2,LIMIT_SELL,101.75,5,0
2565,684789551,8,LIMIT_BUY,99.3,5,0
2565,764741760,5,LIMIT_BUY,98.39,5,0
2566,544427938,48,LIMIT_SELL,105.27,1,0
2566,183833492,53,LIMIT_BUY,95.5,2,0
2566,327035877,26,LIMIT_SELL,105.78,3,0
2567,16075638,42,LIMIT_BUY,95.31,4,0
2567,666448521,57,LIMIT_SELL,105.46000000000001,3,0
2567,130281170,24,LIMIT_BUY,95.39,4,0
2567,649599396,15,LIMIT_SELL,96.18,0,1
2567,872503836,23,LIMIT_SELL,105.49000000000001,4,0
2568,920458947,40,LIMIT_BUY,105.01,0,1
2568,926014685,43,LIMIT_BUY,95.48,2,0
2569,66370744,60,LIMIT_SELL,105.39,3,0
2569,652248953,49,LIMIT_SELL,105.37,2,0
2569,686594339,27,LIMIT_SELL,105.39,4,0
2569,176423852,41,LIMIT_SELL,105.36,4,0
2569,248633479,14,LIMIT_BUY,95.3,4,0
2570,213482024,2,LIMIT_SELL,101.75,5,0
2570,643578651,7,LIMIT_BUY,98.97,5,0
2570,232785817,2,LIMIT_BUY,99.08,5,0
2570,72846085,5,LIMIT_BUY,98.39,5,0
2570,567222064,6,LIMIT_SELL,101.75,5,0
2570,658213860,1,LIMIT_BUY,99.01,5,0
2570,119365142,4,LIMIT_BUY,98.97,5,0
2570,322437685,8,LIMIT_SELL,101.54,5,0
2570,800737963,3,LIMIT_BUY,99.39,5,0
2570,181649958,3,LIMIT_SELL,101.44,5,0
2570,68718360,9,LIMIT_BUY,99.45,5,0
2570,846378784,4,LIMIT_SELL,101.86,5,0
2570,798934443,1,LIMIT_SELL,101.82000000000001,5,0
2570,745562617,10,LIMIT_SELL,101.98,5,0
2570,603606474,36,LIMIT_BUY,95.44,3,0
2570,223488423,10,LIMIT_BUY,98.85000000000001,5,0
2570,399168699,6,LIMIT_BUY,99.08,5,0
2570,797917811,9,LIMIT_SELL,101.38,5,0
2570,786470302,7,LIMIT_SELL,101.86,5,0
2570,613751630,51,LIMIT_BUY,96.75,1,0
2570,762137798,8,LIMIT_BUY,99.29,5,0
2571,309997483,0,MARKET_SELL,,0,2
2571,137194070,29,LIMIT_SELL,98.02,0,2
2571,334440926,20,LIMIT_BUY,95.5,3,0
2571,627178447,46,LIMIT_SELL,105.29,2,0
2571,291647213,35,LIMIT_BUY,95.57000000000001,2,0
2572,708709942,12,LIMIT_BUY,95.41,4,0
2572,623963659,17,LIMIT_SELL,104.17,1,0
2572,84129033,33,LIMIT_SELL,105.43,4,0
2572,744248428,19,LIMIT_BUY,95.37,3,0
2574,641953502,28,LIMIT_SELL,105.44,4,0
2574,209327101,32,LIMIT_BUY,96.67,3,0
2574,754874222,38,LIMIT_BUY,97.54,1,0
2574,586338347,42,LIMIT_BUY,95.27,1,0
2574,989286221,48,LIMIT_SELL,105.29,1,0
2575,713389602,4,LIMIT_SELL,101.86,5,0
2575,671172165,10,LIMIT_BUY,98.85000000000001,5,0
2575,194236558,54,LIMIT_SELL,102.42,1,0
2575,598909267,1,LIMIT_BUY,99.01,5,0
2575,732139424,6,LIMIT_BUY,99.08,5,0
2575,307610285,7,LIMIT_BUY,98.97,5,0
2575,893187263,9,LIMIT_BUY,99.45,5,0
2575,416189695,6,LIMIT_SELL,101.75,5,0
2575,587615722,8,LIMIT_SELL,101.57000000000001,5,0
2575,143542621,1,LIMIT_SELL,101.82000000000001,5,0
2575,955863759,9,LIMIT_SELL,101.38,5,0
2575,33488213,10,LIMIT_SELL,101.98,5,0
2575,934519577,3,LIMIT_SELL,101.44,5,0
2575,455068977,22,LIMIT_SELL,105.52,1,0
2575,575738353,3,LIMIT_BUY,99.39,5,0
2575,600442476,4,LIMIT_BUY,98.97,5,0
2575,7513354,2,LIMIT_SELL,101.75,5,0
2575,344737577,7,LIMIT_SELL,101.86,5,0
2575,547232952,39,LIMIT_BUY,104.60000000000001,0,3
2575,117280720,2,LIMIT_BUY,99.08,5,0
2575,262588669,5,LIMIT_BUY,98.39,5,0
2575,944242552,8,LIMIT_BUY,99.26,5,0
2576,560571762,13,LIMIT_BUY,96.25,3,0
2577,675246004,24,LIMIT_BUY,95.52,3,0
2577,374612106,17,LIMIT_SELL,104.12,4,0
2577,278842779,51,LIMIT_BUY,96.82000000000001,2,0
2578,15824178,55,LIMIT_BUY,105.29,0,2
2578,563735364,34,LIMIT_SELL,105.37,4,0
2578,665201911,14,LIMIT_BUY,95.39,4,0
2578,658683133,30,LIMIT_BUY,97.08,3,0
2578,783944642,60,LIMIT_SELL,105.48,2,0
2580,794461447,7,LIMIT_BUY,98.97,5,0
2580,493033193,15,LIMIT_BUY,96.15,3,0
2580,366162564,3,LIMIT_SELL,101.44,5,0
2580,910904877,6,LIMIT_BUY,99.09,5,0
2580,212260405,9,LIMIT_BUY,99.45,5,0
2580,268141821,7,LIMIT_SELL,101.86,5,0
2580,43128023,8,LIMIT_BUY,99.26,5,0
2580,529399036,8,LIMIT_SELL,101.57000000000001,5,0
2580,423934814,10,LIMIT_BUY,98.85000000000001,5,0
2580,516891303,3,LIMIT_BUY,99.39,5,0
2580,196770091,1,LIMIT_BUY,99.01,5,0
2580,52525174,9,LIMIT_SELL,101.38,5,0
2580,100176647,10,LIMIT_SELL,101.98,5,0
2580,17385328,2,LIMIT_SELL,101.75,5,0
2580,642919441,4,LIMIT_BUY,98.97,5,0
2580,512204050,52,LIMIT_BUY,95.34,1,0
2580,419149906,2,LIMIT_BUY,99.08,5,0
2580,648068345,36,LIMIT_BUY,95.44,2,0
2580,983553490,5,LIMIT_BUY,98.34,5,0
2580,506275556,6,LIMIT_SELL,101.74000000000001,5,0
2580,881401515,4,LIMIT_SELL,101.86,5,0
2580,632993102,1,LIMIT_SELL,101.82000000000001,5,0
2581,477232254,31,LIMIT_SELL,105.3,3,0
2581,754587002,41,LIMIT_SELL,105.49000000000001,2,0
2582,296459893,24,LIMIT_BUY,95.47,4,0
2582,984129477,0,MARKET_SELL,,0,2
2582,641280708,58,LIMIT_SELL,104.99000000000001,4,0
2582,873446433,32,LIMIT_BUY,96.66,3,0
2582,207677181,48,LIMIT_SELL,105.08,2,0
2582,555843735,56,LIMIT_SELL,105.35000000000001,1,0
2582,928205687,40,LIMIT_SELL,105.18,2,0
2582,922421095,13,LIMIT_BUY,96.2,2,0
2583,996080615,11,LIMIT_BUY,95.19,3,0
2583,826714622,49,LIMIT_SELL,105.3,2,0
2583,403744233,19,LIMIT_BUY,95.48,1,0
2584,414045181,47,LIMIT_SELL,105.68,2,0
2584,662841887,42,LIMIT_BUY,95.47,3,0
2584,227691564,50,LIMIT_BUY,95.46000000000001,1,0
2584,809186564,21,LIMIT_BUY,97.93,2,0
2585,16163211,10,LIMIT_SELL,101.98,5,0
2585,782811796,4,LIMIT_BUY,98.97,5,0
2585,896206280,2,LIMIT_SELL,101.75,5,0
2585,974255430,8,LIMIT_SELL,101.57000000000001,5,0
2585,467241853,2,LIMIT_BUY,99.08,5,0
2585,483116126,5,LIMIT_BUY,98.35000000000001,5,0
2585,847972432,8,LIMIT_BUY,99.26,5,0
2585,449945752,51,LIMIT_SELL,96.87,0,3
2585,549901968,17,LIMIT_SELL,104.35000000000001,3,0
2585,503489969,9,LIMIT_SELL,101.38,5,0
2585,452109305,4,LIMIT_SELL,101.86,5,0
2585,899348651,35,LIMIT_BUY,95.8,1,0
2585,302062938,7,LIMIT_BUY,98.97,5,0
2585,754983126,3,LIMIT_SELL,101.44,5,0
2585,699788229,34,LIMIT_SELL,105.36,3,0
2585,17900450,1,LIMIT_SELL,101.82000000000001,5,0
2585,612035,1,LIMIT_BUY,99.01,5,0
2585,315525979,27,LIMIT_SELL,105.58,2,0
2585,765976204,6,LIMIT_BUY,99.09,5,0
2585,495824953,3,LIMIT_BUY,99.39,5,0
2585,612097302,9,LIMIT_BUY,99.45,5,0
2585,630116019,10,LIMIT_BUY,98.85000000000001,5,0
2585,676931952,6,LIMIT_SELL,101.74000000000001,5,0
2585,857239163,7,LIMIT_SELL,101.86,5,0
2586,334561292,22,LIMIT_SELL,105.56,1,0
2586,480815099,55,LIMIT_BUY,105.25,0,2
2586,71098190,13,LIMIT_SELL,96.21000000000001,0,4
2586,220283953,36,LIMIT_BUY,95.39,3,0
2586,584974221,45,LIMIT_BUY,95.22,4,0
2587,765758305,48,LIMIT_SELL,105.2,2,0
2587,714100098,57,LIMIT_SELL,105.48,1,0
2588,797696458,39,LIMIT_SELL,104.72,1,0
2588,840859475,53,LIMIT_BUY,95.35000000000001,2,0
2588,269234492,24,LIMIT_BUY,95.24,1,0
2588,287555739,54,LIMIT_SELL,102.47,4,0
2589,469235382,59,LIMIT_BUY,95.44,2,0
2589,253186119,12,LIMIT_BUY,95.7,4,0
2590,638477395,9,LIMIT_SELL,101.43,5,0
2590,396812022,7,LIMIT_BUY,98.97,5,0
2590,855629268,9,LIMIT_BUY,99.4,5,0
2590,967613371,25,LIMIT_BUY,96.92,3,0
2590,657062774,6,LIMIT_BUY,99.10000000000001,5,0
2590,232233592,10,LIMIT_BUY,98.85000000000001,5,0
2590,234649569,4,LIMIT_BUY,98.97,5,0
2590,175222964,4,LIMIT_SELL,101.86,5,0
2590,319144862,3,LIMIT_SELL,101.44,5,0
2590,501927899,6,LIMIT_SELL,101.73,5,0
2590,156053166,2,LIMIT_BUY,99.08,5,0
2590,649285033,5,LIMIT_BUY,98.39,5,0
2590,721174995,8,LIMIT_BUY,99.26,5,0
2590,837381324,3,LIMIT_BUY,99.39,5,0
2590,556828223,10,LIMIT_SELL,101.98,5,0
2590,35674039,43,LIMIT_BUY,95.73,3,0
2590,221070400,1,LIMIT_SELL,101.82000000000001,5,0
2590,37712567,1,LIMIT_BUY,99.01,5,0
2590,208050837,2,LIMIT_SELL,101.75,5,0
2590,766292910,7,LIMIT_SELL,101.86,5,0
2590,669901700,8,LIMIT_SELL,101.57000000000001,5,0
2591,156611554,31,LIMIT_SELL,105.44,2,0
2591,458480137,34,LIMIT_SELL,105.44,2,0
2591,384340064,27,LIMIT_SELL,105.38,2,0
2592,128964496,41,LIMIT_SELL,105.47,1,0
2592,534337387,57,LIMIT_SELL,105.54,4,0
2592,442340121,30,LIMIT_BUY,96.87,3,0
2592,868643017,36,LIMIT_BUY,95.51,1,0
2592,602538591,55,LIMIT_SELL,105.51,2,0
2592,668538973,52,LIMIT_BUY,95.47,1,0
2592,834653065,47,LIMIT_SELL,105.51,1,0
2593,611691834,0,MARKET_SELL,,0,2
2593,12753346,42,LIMIT_BUY,95.34,3,0
2595,881412579,44,LIMIT_SELL,103.83,3,0
2595,840229770,32,LIMIT_BUY,96.66,2,0
2595,436098999,17,LIMIT_SELL,104.16,1,0
2595,332246316,10,LIMIT_BUY,98.85000000000001,5,0
2595,408360416,2,LIMIT_SELL,101.75,5,0
2595,953803422,9,LIMIT_SELL,101.46000000000001,5,0
2595,80425746,7,LIMIT_BUY,98.97,5,0
2595,370822701,9,LIMIT_BUY,99.37,5,0
2595,950363892,4,LIMIT_BUY,98.97,5,0
2595,360775904,1,LIMIT_BUY,99.01,5,0
2595,751549287,6,LIMIT_SELL,101.73,5,0
2595,145717587,8,LIMIT_BUY,99.26,5,0
2595,990854362,10,LIMIT_SELL,101.98,5,0
2595,874609830,5,LIMIT_BUY,98.39,5,0
2595,382923626,8,LIMIT_SELL,101.57000000000001,5,0
2595,544090484,3,LIMIT_BUY,99.39,5,0
2595,765589560,2,LIMIT_BUY,99.08,5,0
2595,895078006,3,LIMIT_SELL,101.44,5,0
2595,759938467,55,LIMIT_SELL,105.24000000000001,1,0
2595,323660923,6,LIMIT_BUY,99.10000000000001,5,0
2595,650851337,7,LIMIT_SELL,101.86,5,0
2595,7672384,1,LIMIT_SELL,101.82000000000001,5,0
2595,800922659,4,LIMIT_SELL,101.86,5,0
2596,737950975,53,LIMIT_BUY,95.21000000000001,4,0
2596,576623647,45,LIMIT_BUY,95.36,2,0
2596,910756831,22,LIMIT_SELL,105.55,4,0
2596,60959995,60,LIMIT_SELL,105.44,4,0
2596,744698062,20,LIMIT_BUY,95.32000000000001,1,0
2597,367108479,29,LIMIT_SELL,98.08,0,3
2598,364841022,30,LIMIT_BUY,96.75,4,0
2598,889679854,57,LIMIT_SELL,105.4,1,0
2598,521917109,31,LIMIT_SELL,105.41,3,0
2598,405405372,33,LIMIT_SELL,105.28,4,0
2598,102021661,38,LIMIT_BUY,97.72,2,0
2599,396567029,39,LIMIT_SELL,104.81,4,0
2599,724224635,47,LIMIT_SELL,105.54,1,0
2600,450726052,3,LIMIT_SELL,101.44,5,0
2600,856260377,2,LIMIT_BUY,99.08,5,0
2600,358577960,19,LIMIT_BUY,95.29,1,0
2600,859769080,6,LIMIT_BUY,99.10000000000001,5,0
2600,880670202,9,LIMIT_BUY,99.37,5,0
2600,637934473,24,LIMIT_BUY,95.35000000000001,4,0
2600,784968184,1,LIMIT_BUY,99.01,5,0
2600,758785141,4,LIMIT_BUY,98.97,5,0
2600,203677382,5,LIMIT_BUY,98.39,5,0
2600,941595166,2,LIMIT_SELL,101.75,5,0
2600,472698155,10,LIMIT_BUY,98.88,5,0
2600,145536096,7,LIMIT_BUY,98.97,5,0
2600,437451425,4,LIMIT_SELL,101.86,5,0
2600,775323608,8,LIMIT_BUY,99.26,5,0
2600,115237159,9,LIMIT_SELL,101.46000000000001,5,0
2600,203888664,10,LIMIT_SELL,101.95,5,0
2600,163854955,8,LIMIT_SELL,101.57000000000001,5,0
2600,709637913,7,LIMIT_SELL,101.86,5,0
2600,711942447,3,LIMIT_BUY,99.39,5,0
2600,143426940,1,LIMIT_SELL,101.82000000000001,5,0
2600,55777635,6,LIMIT_SELL,101.73,5,0
2601,701625289,40,LIMIT_SELL,104.96000000000001,4,0
2601,281822990,21,LIMIT_BUY,97.87,1,0
2601,970199964,46,LIMIT_SELL,105.38,1,0
2601,49766300,25,LIMIT_SELL,96.97,0,3
2601,470065952,45,LIMIT_BUY,95.35000000000001,2,0
2602,92589048,32,LIMIT_BUY,96.75,2,0
2602,924694355,55,LIMIT_BUY,105.42,0,1
2602,689219829,23,LIMIT_SELL,105.46000000000001,3,0
2602,592625367,43,LIMIT_BUY,95.72,2,0
2602,273483171,17,LIMIT_BUY,104.17,0,3
2603,322033941,13,LIMIT_BUY,95.94,3,0
2603,468791448,20,LIMIT_BUY,95.31,3,0
2604,682981428,59,LIMIT_BUY,95.62,4,0
2604,915565129,58,LIMIT_SELL,105.27,4,0
2604,429701820,12,LIMIT_BUY,95.4,3,0
2605,851029372,4,LIMIT_SELL,101.86,5,0
2605,764207620,6,LIMIT_BUY,99.14,5,0
2605,179387692,8,LIMIT_BUY,99.26,5,0
2605,232970484,2,LIMIT_BUY,99.08,5,0
2605,769873338,9,LIMIT_BUY,99.37,5,0
2605,832298502,1,LIMIT_SELL,101.82000000000001,5,0
2605,744422421,57,LIMIT_SELL,105.47,3,0
2605,892151298,34,LIMIT_SELL,105.34,3,0
2605,860060084,3,LIMIT_SELL,101.44,5,0
2605,612702811,5,LIMIT_BUY,98.39,5,0
2605,788094185,10,LIMIT_BUY,98.91,5,0
2605,884420270,10,LIMIT_SELL,101.92,5,0
2605,776818030,2,LIMIT_SELL,101.75,5,0
2605,173966,1,LIMIT_BUY,99.01,5,0
2605,483865957,9,LIMIT_SELL,101.46000000000001,5,0
2605,340468248,8,LIMIT_SELL,101.57000000000001,5,0
2605,587876928,7,LIMIT_BUY,98.97,5,0
2605,76102243,4,LIMIT_BUY,98.97,5,0
2605,352506665,49,LIMIT_SELL,105.47,1,0
2605,648346508,3,LIMIT_BUY,99.39,5,0
2605,411374054,7,LIMIT_SELL,101.86,5,0
2605,342336815,6,LIMIT_SELL,101.69,5,0
2606,567250811,25,LIMIT_BUY,96.86,1,0
2606,306461759,56,LIMIT_SELL,105.26,2,0
2606,136969918,14,LIMIT_BUY,95.47,3,0
2606,767316588,35,LIMIT_SELL,95.77,0,4
2607,416288347,46,LIMIT_SELL,105.34,3,0
2607,574509855,19,LIMIT_BUY,95.39,1,0
2607,747066064,29,LIMIT_BUY,98.01,4,0
2607,887447395,53,LIMIT_BUY,95.42,1,0
2607,162154876,43,LIMIT_SELL,95.73,0,1
2607,166101698,48,LIMIT_BUY,105.27,0,3
2608,822207359,60,LIMIT_SELL,105.4,1,0
2608,785574364,31,LIMIT_SELL,105.41,3,0
2608,595976490,30,LIMIT_BUY,97.12,4,0
2609,344828901,42,LIMIT_BUY,95.4,1,0
2609,857569287,22,LIMIT_SELL,105.54,1,0
2609,802717875,33,LIMIT_SELL,105.51,1,0
2610,555148683,58,LIMIT_SELL,105.02,3,0
2610,876113626,9,LIMIT_BUY,99.35000000000001,5,0
2610,450230139,4,LIMIT_SELL,101.86,5,0
2610,832349061,3,LIMIT_SELL,101.44,5,0
2610,835625525,8,LIMIT_SELL,101.54,5,0
2610,33635455,9,LIMIT_SELL,101.48,5,0
2610,881103228,10,LIMIT_BUY,98.95,5,0
2610,26281230,2,LIMIT_BUY,99.08,5,0
2610,525605988,1,LIMIT_BUY,99.01,5,0
2610,555512003,5,LIMIT_BUY,98.39,5,0
2610,168837547,7,LIMIT_BUY,98.97,5,0
2610,22923230,3,LIMIT_BUY,99.39,5,0
2610,426795666,1,LIMIT_SELL,101.82000000000001,5,0
2610,668381861,10,LIMIT_SELL,101.88,5,0
2610,972397821,7,LIMIT_SELL,101.86,5,0
2610,16127512,28,LIMIT_SELL,105.63,3,0
2610,852228441,18,LIMIT_BUY,96.71000000000001,4,0
2610,593525539,6,LIMIT_SELL,101.69,5,0
2610,928550482,8,LIMIT_BUY,99.29,5,0
2610,788318156,2,LIMIT_SELL,101.75,5,0
2610,360298726,4,LIMIT_BUY,98.97,5,0
2610,148421897,6,LIMIT_BUY,99.14,5,0
2611,854669338,36,LIMIT_BUY,95.38,4,0
2612,435794955,39,LIMIT_SELL,104.79,4,0
2612,36944635,38,LIMIT_BUY,97.42,1,0
2612,823057446,49,LIMIT_SELL,105.56,3,0
2612,242246922,21,LIMIT_BUY,97.97,1,0
2612,667773565,20,LIMIT_BUY,95.32000000000001,4,0
2612,226664305,51,LIMIT_SELL,96.57000000000001,0,2
2613,674945461,41,LIMIT_SELL,105.23,2,0
2613,407737227,60,LIMIT_SELL,105.56,2,0
2613,144484801,48,LIMIT_SELL,105.3,2,0
2613,549128913,12,LIMIT_BUY,95.27,2,0
2614,340772712,19,LIMIT_BUY,95.42,4,0
2614,4132240,59,LIMIT_BUY,95.3,4,0
2614,207269035,30,LIMIT_BUY,96.9,2,0
2614,550920063,27,LIMIT_SELL,105.34,2,0
2614,559327461,17,LIMIT_SELL,104.56,4,0
2615,336545856,9,LIMIT_BUY,99.32000000000001,5,0
2615,671054106,7,LIMIT_BUY,98.97,5,0
2615,15780627,1,LIMIT_BUY,99.01,5,0
2615,633392492,6,LIMIT_BUY,99.14,5,0
2615,18535908,3,LIMIT_BUY,99.39,5,0
2615,608422400,5,LIMIT_BUY,98.39,5,0
2615,526415790,6,LIMIT_SELL,101.69,5,0
2615,744017391,2,LIMIT_BUY,99.08,5,0
2615,310867513,8,LIMIT_BUY,99.29,5,0
2615,999750511,3,LIMIT_SELL,101.44,5,0
2615,677444559,8,LIMIT_SELL,101.54,5,0
2615,701806658,1,LIMIT_SELL,101.82000000000001,5,0
2615,795014268,7,LIMIT_SELL,101.86,5,0
2615,201791846,9,LIMIT_SELL,101.51,5,0
2615,238274698,4,LIMIT_BUY,98.97,5,0
2615,309433548,10,LIMIT_BUY,98.95,5,0
2615,255207331,2,LIMIT_SELL,101.75,5,0
2615,272024374,10,LIMIT_SELL,101.88,5,0
2615,156048734,4,LIMIT_SELL,101.86,5,0
2616,156477642,36,LIMIT_BUY,95.39,4,0
2616,514758332,45,LIMIT_BUY,95.28,4,0
2616,537387124,14,LIMIT_BUY,95.52,2,0
2616,305165516,33,LIMIT_SELL,105.45,2,0
2616,120143469,49,LIMIT_SELL,105.65,3,0
2617,968340624,53,LIMIT_BUY,95.38,2,0
2617,871383012,0,MARKET_SELL,,0,2
